/media/blog/computerscience-4/This_is_the_api_bog_post-tech4.jpeg,0.005559229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.076292e-05,0.0,0.0,1.1345365e-05,0.0,0.0,0.0,0.0,0.0,1.1345365e-05,0.0,0.0,1.1345365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4036097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.076292e-05,0.0,0.0,4.538146e-05,0.0,0.0,0.0,0.0,0.0,5.6726825e-05,0.0,0.0,3.4036097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.941756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538146e-05,0.0,0.0,5.6726825e-05,0.0,0.0,4.538146e-05,0.0,0.0,4.538146e-05,0.0,0.0,1.1345365e-05,0.0,0.0,6.807219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00051054143,0.0,0.0,0.00021556194,0.0,9.076292e-05,0.0006580312,0.0,0.0,0.0013727891,0.0,0.0,0.0024052174,0.0,0.0,0.0009530107,0.0,0.0,7.941756e-05,0.0,0.0,0.0011685726,0.0,0.0,0.0005786136,0.0,0.0,0.0,0.0,0.0,0.00017018047,0.0,0.0,0.0,0.0,0.0,0.00048785072,0.0,0.0,0.00097570143,0.012593355,0.27140382,0.06878695,0.80167484,0.14473282,0.22295912,0.20644027,0.0,0.10422987,7.941756e-05,0.0,0.03918689,0.0,0.0,0.022316333,0.0,0.0,0.019105595,0.0,0.0,0.013909418,0.0,0.0,0.008928803,0.0,0.0,0.007056817,0.0,0.0,0.005502502,0.0,0.0,0.014601485,0.0,0.0,0.0044587287,0.003040558,0.00064668583,0.14973614,0.2701445,0.00049919606,0.21659437,0.048728343,0.0,0.0633979,0.0,0.0,0.025413617,0.0,0.0,0.010687334,0.0,0.0,0.015112027,0.0,0.0,0.010335628,0.0,0.0,0.006171879,0.0,0.0,0.0036758983,0.0,0.0,0.0023371452,0.0,0.0,0.041603453,0.0,0.0,1.1345365e-05,0.0,0.0,4.538146e-05,0.0,0.0,6.807219e-05,0.0,0.0,0.00018152584,0.0,0.0,9.076292e-05,0.0,0.0,0.00018152584,0.0,0.0,0.00011345365,0.0,0.0,9.076292e-05,0.0,0.0,5.6726825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6726825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.807219e-05,0.0,0.0,7.941756e-05,0.0,0.0,0.00015883512,0.0,0.0,0.0,0.0,0.0,5.6726825e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1345365e-05,0.0,0.0,0.0056044045,0.0,0.0,0.0,0.0,0.0,1.1276467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1276467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76588e-05,0.0,0.0,5.6382338e-05,0.0,0.0,0.0,0.0,0.0,0.00012404114,0.0,0.0,3.38294e-05,0.0,0.0,1.1276467e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6382338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2552935e-05,0.0,0.0,5.6382338e-05,0.0,0.0,3.38294e-05,0.0,0.0,0.00010148821,0.0,0.0,6.76588e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043978222,0.0,0.0,0.00012404114,0.0,0.00018042348,0.00052999397,0.0,0.0,0.0007667998,0.0,0.0,0.0019733817,0.0,0.0,0.00087956444,0.0,0.0,4.510587e-05,0.0,0.0,0.0009021174,0.0,0.0,0.0003495705,0.0,0.0,0.0,0.0,0.0,4.510587e-05,0.0,0.0,0.0,0.0,0.0,0.00024808227,0.0,0.0,0.00071041746,0.013058149,0.26797396,0.06896687,0.80874825,0.1435156,0.22283427,0.20423938,0.0,0.104555406,0.00012404114,0.0,0.037460424,0.0,0.0,0.022113152,0.0,0.0,0.018955741,0.0,0.0,0.013227296,0.0,0.0,0.008558839,0.0,0.0,0.0070139626,0.0,0.0,0.0053450456,0.0,0.0,0.01321602,0.0,0.0,0.0047699455,0.003258899,0.00095849973,0.15427335,0.25556985,0.00040595283,0.21314779,0.041001234,0.0,0.0653133,0.0,0.0,0.026635015,0.0,0.0,0.012020715,0.0,0.0,0.015223231,0.0,0.0,0.0097766975,0.0,0.0,0.0066982214,0.0,0.0,0.0038678283,0.0,0.0,0.0023116758,0.0,0.0,0.041531228,0.0,0.0,2.2552935e-05,0.0,0.0,1.1276467e-05,0.0,0.0,4.510587e-05,0.0,0.0,2.2552935e-05,0.0,0.0,5.6382338e-05,0.0,0.0,3.38294e-05,0.0,0.0,2.2552935e-05,0.0,0.0,1.1276467e-05,0.0,0.0,2.2552935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6382338e-05,0.0,0.0,0.0,0.0,0.0,4.510587e-05,0.0,0.0,7.893527e-05,0.0,0.0,0.000112764676,0.0,0.0,6.76588e-05,0.0,0.0,0.0,0.0,0.0,4.510587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016346727,5.867454e-05,7.040945e-05,2.3469816e-05,8.2144354e-05,7.040945e-05,1.1734908e-05,3.5204725e-05,3.5204725e-05,3.5204725e-05,7.040945e-05,2.3469816e-05,3.5204725e-05,0.00010561418,2.3469816e-05,2.3469816e-05,4.6939633e-05,0.0,2.3469816e-05,0.00012908399,1.1734908e-05,2.3469816e-05,0.0001408189,5.867454e-05,3.5204725e-05,5.867454e-05,0.00019949344,0.0,0.00019949344,0.00025816797,0.0,0.00048113122,0.00064541993,0.00031684252,0.0007745039,0.00046939633,0.0,0.0,1.1734908e-05,0.0,0.0,0.0,2.3469816e-05,0.0,0.0,9.3879265e-05,0.0,0.0,0.00010561418,0.0,0.0,0.0,0.0,0.0,0.00045766143,0.0,0.0,0.0001408189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017602362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1734908e-05,0.0,0.0,2.3469816e-05,0.0,0.0,2.3469816e-05,0.0,0.0,5.867454e-05,0.0,0.0,3.5204725e-05,0.0,0.0,9.3879265e-05,0.0,0.0,5.867454e-05,0.0,0.0,1.1734908e-05,0.0,0.0,0.0,0.0,0.0,0.0007979738,0.0,0.0,8.2144354e-05,1.1734908e-05,0.0,0.0007979738,0.0,0.0,0.0014551287,0.0,0.0,0.002699029,0.0,0.0,0.0019362598,0.0,0.0,3.5204725e-05,0.0,0.0,0.0011030814,0.0,0.0,0.0005750105,0.0,0.0,0.0,0.0,0.0,8.2144354e-05,0.0,0.0,0.0,0.0,0.0,0.00030510762,0.0,0.0,0.0014903334,0.007170029,0.03392562,0.07776724,0.7584858,0.1597473,0.20093684,0.19080961,2.3469816e-05,0.08663883,8.2144354e-05,0.0,0.033608776,0.0,0.0,0.02237847,0.0,0.0,0.020277921,0.0,0.0,0.0153844645,0.0,0.0,0.009411396,0.0,0.0,0.007158294,0.0,0.0,0.004999071,0.0,0.0,0.014692105,0.0,0.0,0.010960404,0.0031566904,0.0008801181,0.29398292,0.30679744,0.0004224567,0.3243294,0.059038322,0.0,0.10324372,0.0,0.0,0.03765732,0.0,0.0,0.015513549,0.0,0.0,0.023540227,0.0,0.0,0.013917601,0.0,0.0,0.008484338,0.0,0.0,0.0050694803,0.0,0.0,0.0026168844,0.0,0.0,0.046540644,0.0,0.0,3.5204725e-05,3.5204725e-05,0.0,2.3469816e-05,0.0,0.0,0.0001408189,0.0,0.0,0.00016428871,0.0,0.0,2.3469816e-05,0.0,0.0,0.00015255381,0.0,0.0,9.3879265e-05,0.0,0.0,1.1734908e-05,0.0,0.0,4.6939633e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3879265e-05,0.0,0.0,2.3469816e-05,1.1734908e-05,0.0,3.5204725e-05,0.0,0.0,3.5204725e-05,0.0,0.0,0.0001408189,0.0,0.0,0.00010561418,0.0,0.0,0.0,0.0,0.0,1.1734908e-05,0.0,0.0,3.5204725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5204725e-05,0.0,0.0,0.014600336,4.6609213e-05,4.6609213e-05,1.1652303e-05,9.321843e-05,1.1652303e-05,1.1652303e-05,0.00010487073,0.0,2.3304607e-05,0.00013982764,0.0,0.0,6.991382e-05,0.0,1.1652303e-05,6.991382e-05,0.0,2.3304607e-05,0.000116523035,1.1652303e-05,3.495691e-05,0.000116523035,8.1566126e-05,2.3304607e-05,5.8261518e-05,0.00018643685,1.1652303e-05,0.00022139377,0.00020974145,5.8261518e-05,0.00055931055,0.0006408767,0.00026800297,0.0007807043,0.00061757205,0.0,1.1652303e-05,1.1652303e-05,0.0,0.0,0.0,1.1652303e-05,0.0,0.0,0.00012817534,0.0,0.0,0.00013982764,0.0,0.0,0.0,0.0,0.0,0.00026800297,0.0,0.0,0.00017478455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019808915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3304607e-05,0.0,0.0,3.495691e-05,0.0,0.0,4.6609213e-05,0.0,0.0,0.00012817534,0.0,0.0,0.00020974145,0.0,0.0,4.6609213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052435364,0.0,0.0,5.8261518e-05,1.1652303e-05,4.6609213e-05,0.00047774444,0.0,0.0,0.0012001873,0.0,0.0,0.0023770698,0.0,0.0,0.001421581,0.0,0.0,0.0,0.0,0.0,0.0011069688,0.0,0.0,0.00052435364,0.0,0.0,1.1652303e-05,0.0,0.0,5.8261518e-05,0.0,0.0,0.0,0.0,0.0,0.00061757205,0.0,0.0,0.00207411,0.0073176464,0.032335144,0.07229089,0.7529835,0.16326042,0.19182022,0.18692625,2.3304607e-05,0.08183413,4.6609213e-05,0.0,0.032090444,0.0,0.0,0.020962493,0.0,0.0,0.01841064,0.0,0.0,0.013574934,0.0,0.0,0.008715923,0.0,0.0,0.006606856,0.0,0.0,0.0052901455,0.0,0.0,0.013574934,0.0,0.0,0.010323941,0.004614312,0.0008739228,0.31273618,0.30744603,0.0003146122,0.32986507,0.058389693,0.0,0.09779778,0.0,0.0,0.03798651,0.0,0.0,0.015404345,0.0,0.0,0.023712438,0.0,0.0,0.014320681,0.0,0.0,0.008925664,0.0,0.0,0.0050104903,0.0,0.0,0.0032043834,0.0,0.0,0.047378264,0.0,0.0,2.3304607e-05,1.1652303e-05,0.0,6.991382e-05,0.0,0.0,6.991382e-05,0.0,0.0,0.00029130757,0.0,0.0,0.00013982764,0.0,0.0,0.00018643685,0.0,0.0,6.991382e-05,0.0,0.0,9.321843e-05,0.0,0.0,4.6609213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1566126e-05,0.0,0.0,1.1652303e-05,4.6609213e-05,1.1652303e-05,1.1652303e-05,0.0,0.0,4.6609213e-05,0.0,0.0,0.00016313225,0.0,0.0,0.00012817534,0.0,0.0,0.0,0.0,0.0,5.8261518e-05,0.0,0.0,8.1566126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.495691e-05,0.0,0.0,0.0010994823,0.00019810491,0.00087166164,0.00020470841,0.000591013,0.00076930743,0.0003532871,0.0006405392,0.00054478855,0.00034338186,0.000538185,0.00055469375,0.00027404513,0.00042592557,0.00095090363,0.00028725213,0.0003664941,0.0011490085,0.00029055387,0.00043913256,0.0009971281,0.00030045913,0.0005579955,0.00107637,0.00037639934,0.00089147215,0.0013966396,0.0006933672,0.0041436944,0.0034569309,0.0016871935,0.017337482,0.005507317,0.006197382,0.018245462,0.0019480317,0.0,2.311224e-05,0.00020140667,3.3017486e-06,3.3017486e-06,0.0,3.3017486e-06,0.0,6.6034972e-06,6.6034972e-06,0.0,6.6034972e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.905246e-06,1.9810492e-05,3.3017486e-06,0.0,0.0,3.3017486e-06,0.0,0.0,3.3017486e-06,0.0,0.0,3.3017486e-06,0.0,0.0,0.0,0.0,0.0,1.32069945e-05,0.0,0.0,9.905246e-06,0.0,0.0,9.905246e-06,0.0,0.0,3.3017486e-06,0.0,0.0,0.0,0.0,0.0,0.0001221647,0.0,0.0,6.273323e-05,4.952623e-05,0.0006735567,0.00033017487,0.0,0.0,0.00028064864,0.0,0.0,0.00052167627,0.0,0.0,0.00027734687,0.0,0.0,3.3017486e-06,0.0,0.0,0.00019810491,0.0,0.0,0.00017829443,0.0,0.0,0.0,0.0,0.0,2.6413989e-05,0.0,0.0,0.0,0.0,0.0,8.9147215e-05,0.0,0.0,0.0005150728,0.022220768,0.54860866,0.04794469,0.7345334,0.22813763,0.16996412,0.16816796,0.00018489792,0.07858822,0.00022782065,0.0,0.030029403,0.0,0.0,0.017532285,0.0,0.0,0.01308483,0.0,0.0,0.00893123,0.0,0.0,0.006108235,0.0,0.0,0.0047248024,0.0,0.0,0.0036946568,0.0,0.0,0.009281215,0.0,0.0,0.0033413696,0.0034371202,0.0014626746,0.089091085,0.124607995,0.00026083813,0.113890514,0.026513042,0.0,0.03085154,3.3017486e-06,0.0,0.012269298,0.0,0.0,0.0053521344,0.0,0.0,0.0069435774,0.0,0.0,0.004028133,0.0,0.0,0.0025720622,0.0,0.0,0.0013636221,0.0,0.0,0.0009178861,0.0,0.0,0.023759384,0.0,0.0,0.00018819967,0.00025423465,2.6413989e-05,0.00017169093,3.9620983e-05,0.0,4.952623e-05,0.0,0.0,4.952623e-05,0.0,0.0,2.6413989e-05,0.0,0.0,1.9810492e-05,0.0,0.0,6.6034972e-06,0.0,0.0,9.905246e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014527694,0.00030045913,5.6129727e-05,0.0002443294,0.00021461365,0.0,6.273323e-05,3.3017486e-06,0.0,2.9715738e-05,0.0,0.0,3.3017486e-06,0.0,0.0,0.0,0.0,0.0,9.905246e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
